parameter,label,parameter_value,belief_index,coordinate,potential,research_region,component_count,threshold_kind,cutoff_coordinate
persistence,persistence=0.0,0.0,73,0.6,1.6461986287420733,true,1,upper,0.375
persistence,persistence=0.0,0.0,74,0.6083333333333333,1.673999990338651,true,1,upper,0.375
persistence,persistence=0.0,0.0,75,0.6166666666666667,1.7005452046808076,true,1,upper,0.375
persistence,persistence=0.0,0.0,76,0.625,1.7257603984937555,true,1,upper,0.375
persistence,persistence=0.0,0.0,77,0.6333333333333333,1.7495757105419185,true,1,upper,0.375
persistence,persistence=0.0,0.0,78,0.6416666666666667,1.7719256894294482,true,1,upper,0.375
persistence,persistence=0.0,0.0,79,0.65,1.7927496732183321,true,1,upper,0.375
persistence,persistence=0.0,0.0,80,0.6583333333333333,1.8119921476764793,true,1,upper,0.375
persistence,persistence=0.0,0.0,81,0.6666666666666666,1.829603080378753,true,1,upper,0.375
persistence,persistence=0.0,0.0,82,0.675,1.845538228379598,true,1,upper,0.375
persistence,persistence=0.0,0.0,83,0.6833333333333333,1.859759417758389,true,1,upper,0.375
persistence,persistence=0.0,0.0,84,0.6916666666666667,1.8722347940079673,true,1,upper,0.375
persistence,persistence=0.0,0.0,85,0.7,1.882939042987912,true,1,upper,0.375
persistence,persistence=0.0,0.0,86,0.7083333333333334,1.8918535829851495,true,1,upper,0.375
persistence,persistence=0.0,0.0,87,0.7166666666666667,1.8989667292899237,true,1,upper,0.375
persistence,persistence=0.0,0.0,88,0.725,1.9042738335641025,true,1,upper,0.375
persistence,persistence=0.0,0.0,89,0.7333333333333333,1.9077774010878745,true,1,upper,0.375
persistence,persistence=0.0,0.0,90,0.7416666666666667,1.9094871896324597,true,1,upper,0.375
persistence,persistence=0.0,0.0,91,0.75,1.9094202941063394,true,1,upper,0.375
persistence,persistence=0.0,0.0,92,0.7583333333333333,1.90760122112267,true,1,upper,0.375
persistence,persistence=0.0,0.0,93,0.7666666666666667,1.9040619570819293,true,1,upper,0.375
persistence,persistence=0.0,0.0,94,0.775,1.898842032101235,true,1,upper,0.375
persistence,persistence=0.0,0.0,95,0.7833333333333333,1.8919885800166127,true,1,upper,0.375
persistence,persistence=0.0,0.0,96,0.7916666666666666,1.8835563916558251,true,1,upper,0.375
persistence,persistence=0.0,0.0,97,0.8,1.8736079546358628,true,1,upper,0.375
persistence,persistence=0.0,0.0,98,0.8083333333333333,1.8622134682177451,true,1,upper,0.375
persistence,persistence=0.0,0.0,99,0.8166666666666667,1.8494508165510533,true,1,upper,0.375
persistence,persistence=0.0,0.0,100,0.825,1.8354054784425073,true,1,upper,0.375
persistence,persistence=0.0,0.0,101,0.8333333333333334,1.8201703472438244,true,1,upper,0.375
persistence,persistence=0.0,0.0,102,0.8416666666666667,1.803845431366689,true,1,upper,0.375
persistence,persistence=0.0,0.0,103,0.85,1.7865374051433127,true,1,upper,0.375
persistence,persistence=0.0,0.0,104,0.8583333333333333,1.768358982038106,true,1,upper,0.375
persistence,persistence=0.0,0.0,105,0.8666666666666667,1.7494280881385904,true,1,upper,0.375
persistence,persistence=0.0,0.0,106,0.875,1.7298668235952988,true,1,upper,0.375
persistence,persistence=0.0,0.0,107,0.8833333333333333,1.709800212918941,true,1,upper,0.375
persistence,persistence=0.0,0.0,108,0.8916666666666667,1.6893547608846962,true,1,upper,0.375
persistence,persistence=0.0,0.0,109,0.9,1.6686568478024453,true,1,upper,0.375
persistence,persistence=0.0,0.0,110,0.9083333333333333,1.6478310142512513,true,1,upper,0.375
persistence,persistence=0.0,0.0,111,0.9166666666666666,1.6269981990521998,true,1,upper,0.375
persistence,persistence=0.0,0.0,112,0.925,1.6062740034232983,true,1,upper,0.375
persistence,persistence=0.0,0.0,113,0.9333333333333333,1.5857670575483382,true,1,upper,0.375
persistence,persistence=0.0,0.0,114,0.9416666666666667,1.5655775625443453,true,1,upper,0.375
persistence,persistence=0.0,0.0,115,0.95,1.545796071228586,true,1,upper,0.375
persistence,persistence=0.0,0.0,116,0.9583333333333334,1.5265025561962633,true,1,upper,0.375
persistence,persistence=0.0,0.0,117,0.9666666666666667,1.5077657952132975,true,1,upper,0.375
persistence,persistence=0.0,0.0,118,0.975,1.4896430838692698,true,1,upper,0.375
persistence,persistence=0.0,0.0,119,0.9833333333333333,1.4721802659330507,true,1,upper,0.375
persistence,persistence=0.0,0.0,120,0.9916666666666667,1.45541205475267,true,1,upper,0.375
persistence,persistence=0.0,0.0,121,1.0,1.439362605694012,true,1,upper,0.375
persistence,persistence=0.5,0.5,1,0.0,0.048261365344713654,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,2,0.008333333333333333,0.0496583759286226,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,3,0.016666666666666666,0.051178895874449744,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,4,0.025,0.052832631584529915,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,5,0.03333333333333333,0.05462975010912782,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,6,0.041666666666666664,0.05658087941838749,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,7,0.05,0.058697117410418095,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,8,0.058333333333333334,0.06099005357099269,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,9,0.06666666666666667,0.06347180724733764,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,10,0.075,0.06615508620525916,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,11,0.08333333333333333,0.06905326846270567,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,12,0.09166666666666666,0.07218050932571574,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,13,0.1,0.07555187412617619,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,14,0.10833333333333334,0.07918349544526325,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,15,0.11666666666666667,0.08309275170395335,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,16,0.125,0.08729846203456516,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,17,0.13333333333333333,0.09182109044288586,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,18,0.14166666666666666,0.09668295054980176,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,19,0.15,0.10190840076857832,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,20,0.15833333333333333,0.1075240187118953,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,21,0.16666666666666666,0.11355874299356744,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,22,0.175,0.12004397043870232,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,23,0.18333333333333332,0.12701359707558996,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,24,0.19166666666666668,0.1345039921762417,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,25,0.2,0.14255389605367777,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,26,0.20833333333333334,0.15120423431222085,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,27,0.21666666666666667,0.1604978437599942,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,28,0.225,0.17047910817826328,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,29,0.23333333333333334,0.18119350551023652,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,30,0.24166666666666667,0.19268707165098004,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,31,0.25,0.20500578971853736,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,32,0.25833333333333336,0.21819491725980403,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,33,0.26666666666666666,0.2322982670696685,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,34,0.275,0.24735745995376032,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,35,0.2833333333333333,0.26341116963910605,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,36,0.2916666666666667,0.28049438096916157,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,37,0.3,0.2986376824055487,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,38,0.30833333333333335,0.3178666126669106,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,39,0.31666666666666665,0.33820107911403446,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,40,0.325,0.35965486236726785,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,41,0.3333333333333333,0.3838291334889182,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,42,0.3416666666666667,0.41425515466087054,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,43,0.35,0.4463097451746227,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,44,0.35833333333333334,0.4799941875022826,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,45,0.36666666666666664,0.5153002173736824,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,46,0.375,0.5522097523022499,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,47,0.38333333333333336,0.5906946947713023,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,48,0.39166666666666666,0.6307168020105949,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,49,0.4,0.6722276141403238,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,50,0.4083333333333333,0.7151684331430911,false,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,51,0.4166666666666667,0.7594703465212372,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,52,0.425,0.805054291434935,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,53,0.43333333333333335,0.8518311573906913,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,54,0.44166666666666665,0.8997019279427411,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,55,0.45,0.948557864169701,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,56,0.4583333333333333,0.9982807347064762,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,57,0.4666666666666667,1.0487430986931563,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,58,0.475,1.0998086490381958,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,59,0.48333333333333334,1.1513326238199608,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,60,0.49166666666666664,1.203162293452651,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,61,0.5,1.2551375304458774,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,62,0.5083333333333333,1.3070914672532044,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,63,0.5166666666666667,1.358851245921455,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,64,0.525,1.4102388611242718,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,65,0.5333333333333333,1.4610720958030974,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,66,0.5416666666666666,1.5111655461593243,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,67,0.55,1.5603317302495303,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,68,0.5583333333333333,1.6083822720273637,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,69,0.5666666666666667,1.655129150433087,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,70,0.575,1.7003860011222571,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,71,0.5833333333333334,1.7439694567011939,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,72,0.5916666666666667,1.7857005099369825,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,73,0.6,1.8254058833603009,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,74,0.6083333333333333,1.862919387995458,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,75,0.6166666666666667,1.8980832536407548,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,76,0.625,1.9307494131832401,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,77,0.6333333333333333,1.9607807238592094,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,78,0.6416666666666667,1.9880521091553438,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,79,0.65,2.0124516061709836,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,80,0.6583333333333333,2.033881304712993,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,81,0.6666666666666666,2.0522581661505757,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,82,0.675,2.0675147120949324,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,83,0.6833333333333333,2.079599575259317,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,84,0.6916666666666667,2.08847790736508,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,85,0.7,2.0941316416455895,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,86,0.7083333333333334,2.0965596103079993,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,87,0.7166666666666667,2.09577752017269,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,88,0.725,2.0918177925312085,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,89,0.7333333333333333,2.084729275931785,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,90,0.7416666666666667,2.074576842975804,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,91,0.75,2.061440884121356,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,92,0.7583333333333333,2.04541671275085,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,93,0.7666666666666667,2.026613896166992,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,94,0.775,2.0051555265403116,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,95,0.7833333333333333,1.9811774439817562,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,96,0.7916666666666666,1.9548274207667657,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,97,0.8,1.9262643113173188,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,98,0.8083333333333333,1.8956571670376803,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,99,0.8166666666666667,1.8631843088736753,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,100,0.825,1.8290323441122762,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,101,0.8333333333333334,1.7933951082473814,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,102,0.8416666666666667,1.7564725086459974,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,103,0.85,1.7184692452436403,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,104,0.8583333333333333,1.6795933854689913,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,105,0.8666666666666667,1.6400547766662728,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,106,0.875,1.600063289621214,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,107,0.8833333333333333,1.5598269009836154,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,108,0.8916666666666667,1.5195496393416361,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,109,0.9,1.479429437755978,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,110,0.9083333333333333,1.4396559525891617,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,111,0.9166666666666666,1.4004084222052156,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,112,0.925,1.3618536475229497,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,113,0.9333333333333333,1.3241441780103553,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,114,0.9416666666666667,1.2874167808904855,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,115,0.95,1.2517912584595543,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,116,0.9583333333333334,1.217369659806161,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,117,0.9666666666666667,1.184235910901829,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,118,0.975,1.1524558634287223,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,119,0.9833333333333333,1.122077740243849,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,120,0.9916666666666667,1.0931329361241502,true,1,upper,0.4166666666666667
persistence,persistence=0.5,0.5,121,1.0,1.0656371178663018,true,1,upper,0.4166666666666667
persistence,persistence=0.9,0.9,1,0.0,0.0011968683712774441,false,1,not_threshold,
persistence,persistence=0.9,0.9,2,0.008333333333333333,0.0012941839014867095,false,1,not_threshold,
persistence,persistence=0.9,0.9,3,0.016666666666666666,0.0014040875556781342,false,1,not_threshold,
persistence,persistence=0.9,0.9,4,0.025,0.001528300746694855,false,1,not_threshold,
persistence,persistence=0.9,0.9,5,0.03333333333333333,0.001668788652699007,false,1,not_threshold,
persistence,persistence=0.9,0.9,6,0.041666666666666664,0.0018277986970226684,false,1,not_threshold,
persistence,persistence=0.9,0.9,7,0.05,0.0020079062804466852,false,1,not_threshold,
persistence,persistence=0.9,0.9,8,0.058333333333333334,0.0022120690461204383,false,1,not_threshold,
persistence,persistence=0.9,0.9,9,0.06666666666666667,0.002443690990061371,false,1,not_threshold,
