prefix_n,scope,factor,level,estimand,statistic_kind,event_count,non_event_count,observation_count,exact_sum,estimate,exact_sample_variance,interval_kind,interval_low,interval_high,mcse,warning_code,warning,simulation_precision_only
1000,factor,persistence,low,frontier_positive_loss_frequency,frequency,194,302,496,194//1,97//248,,Wilson descriptive simulation interval,0.349176200236,0.43475528825,,,,true
1000,factor,persistence,low,mean_positive_frontier_loss,mean,194,302,194,1907827//6144,1907827//1191936,22254198177511//7538070257664,,,,0.123360187319,,,true
1000,factor,persistence,low,innovation_safe_loss_frequency,frequency,0,496,496,0//1,0//1,,Wilson descriptive simulation interval,0,0.00768535453173,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,persistence,low,silent_generative_asset_frequency,frequency,190,2290,2480,190//1,19//248,,Wilson descriptive simulation interval,0.0667872938259,0.0877481164184,,,,true
1000,factor,persistence,low,substitution_frequency,frequency,128,368,496,128//1,8//31,,Wilson descriptive simulation interval,0.221518789206,0.298328962986,,,,true
1000,factor,persistence,low,complementarity_frequency,frequency,68,428,496,68//1,17//124,,Wilson descriptive simulation interval,0.109604371285,0.170167257004,,,,true
1000,factor,persistence,low,frontier_only_mean_compression_ratio,mean,496,0,496,413//2,413//992,20501//2946240,,,,0.00374552434165,,,true
1000,factor,persistence,low,innovation_safe_mean_compression_ratio,mean,496,0,496,373//6,373//2976,168887//8838720,,,,0.0062067261527,,,true
1000,factor,persistence,high,frontier_positive_loss_frequency,frequency,202,302,504,202//1,101//252,,Wilson descriptive simulation interval,0.358915587262,0.444172565028,,,,true
1000,factor,persistence,high,mean_positive_frontier_loss,mean,202,302,202,63605393//196608,63605393//39714816,4275334887948373//1569458359369728,,,,0.116127342043,,,true
1000,factor,persistence,high,innovation_safe_loss_frequency,frequency,0,504,504,0//1,0//1,,Wilson descriptive simulation interval,4.33680868994e-19,0.00756428754284,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1000,factor,persistence,high,silent_generative_asset_frequency,frequency,198,2322,2520,198//1,11//140,,Wilson descriptive simulation interval,0.0686959290565,0.0897298141387,,,,true
1000,factor,persistence,high,substitution_frequency,frequency,128,376,504,128//1,16//63,,Wilson descriptive simulation interval,0.217926052629,0.293732565051,,,,true
1000,factor,persistence,high,complementarity_frequency,frequency,73,431,504,73//1,73//504,,Wilson descriptive simulation interval,0.116800812942,0.178254772257,,,,true
1000,factor,persistence,high,frontier_only_mean_compression_ratio,mean,504,0,504,1261//6,1261//3024,63503//9126432,,,,0.00371562042854,,,true
1000,factor,persistence,high,innovation_safe_mean_compression_ratio,mean,504,0,504,379//6,379//3024,175391//9126432,,,,0.0061750129507,,,true
1024,factor,frontier_density,sparse,frontier_positive_loss_frequency,frequency,196,316,512,196//1,49//128,,Wilson descriptive simulation interval,0.341730015501,0.425640369434,,,,true
1024,factor,frontier_density,sparse,mean_positive_frontier_loss,mean,196,316,196,20747551//65536,20747551//12845056,885331165431623//295476570095616,,,,0.123641229777,,,true
1024,factor,frontier_density,sparse,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,frontier_density,sparse,silent_generative_asset_frequency,frequency,196,2364,2560,196//1,49//640,,Wilson descriptive simulation interval,0.0668850651587,0.0875088258749,,,,true
1024,factor,frontier_density,sparse,substitution_frequency,frequency,127,385,512,127//1,127//512,,Wilson descriptive simulation interval,0.212606578183,0.287239749428,,,,true
1024,factor,frontier_density,sparse,complementarity_frequency,frequency,71,441,512,71//1,71//512,,Wilson descriptive simulation interval,0.111417360199,0.171307993351,,,,true
1024,factor,frontier_density,sparse,frontier_only_mean_compression_ratio,mean,512,0,512,256//1,1//2,0//1,,,,0,,,true
1024,factor,frontier_density,sparse,innovation_safe_mean_compression_ratio,mean,512,0,512,256//3,1//6,128//4599,,,,0.0073728992534,,,true
1024,factor,frontier_density,dense,frontier_positive_loss_frequency,frequency,202,310,512,202//1,101//256,,Wilson descriptive simulation interval,0.353132277823,0.437501068618,,,,true
1024,factor,frontier_density,dense,mean_positive_frontier_loss,mean,202,310,202,15666619//49152,15666619//9928704,521916089921899//196182294921216,,,,0.114761113345,,,true
1024,factor,frontier_density,dense,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,frontier_density,dense,silent_generative_asset_frequency,frequency,192,2368,2560,192//1,3//40,,Wilson descriptive simulation interval,0.0654215258847,0.0858520474037,,,,true
1024,factor,frontier_density,dense,substitution_frequency,frequency,129,383,512,129//1,129//512,,Wilson descriptive simulation interval,0.216290803643,0.29130984447,,,,true
1024,factor,frontier_density,dense,complementarity_frequency,frequency,70,442,512,70//1,35//256,,Wilson descriptive simulation interval,0.109653958612,0.169194234687,,,,true
1024,factor,frontier_density,dense,frontier_only_mean_compression_ratio,mean,512,0,512,512//3,1//3,0//1,,,,0,,,true
1024,factor,frontier_density,dense,innovation_safe_mean_compression_ratio,mean,512,0,512,128//3,1//12,32//4599,,,,0.0036864496267,,,true
1024,factor,module_overlap,low,frontier_positive_loss_frequency,frequency,201,311,512,201//1,201//512,,Wilson descriptive simulation interval,0.351230141698,0.435526044492,,,,true
1024,factor,module_overlap,low,mean_positive_frontier_loss,mean,201,311,201,62180093//196608,62180093//39518208,2184743272041493//776959583846400,,,,0.118277724998,,,true
1024,factor,module_overlap,low,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,module_overlap,low,silent_generative_asset_frequency,frequency,191,2369,2560,191//1,191//2560,,Wilson descriptive simulation interval,0.0650558401982,0.0854376536538,,,,true
1024,factor,module_overlap,low,substitution_frequency,frequency,127,385,512,127//1,127//512,,Wilson descriptive simulation interval,0.212606578183,0.287239749428,,,,true
1024,factor,module_overlap,low,complementarity_frequency,frequency,72,440,512,72//1,9//64,,Wilson descriptive simulation interval,0.113182716794,0.173419797007,,,,true
1024,factor,module_overlap,low,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,module_overlap,low,innovation_safe_mean_compression_ratio,mean,512,0,512,0//1,0//1,0//1,,,,0,,,true
1024,factor,module_overlap,high,frontier_positive_loss_frequency,frequency,197,315,512,197//1,197//512,,Wilson descriptive simulation interval,0.343628627082,0.427618918104,,,,true
1024,factor,module_overlap,high,mean_positive_frontier_loss,mean,197,315,197,15682259//49152,15682259//9682944,1059532714531825//373133873774592,,,,0.120058174019,,,true
1024,factor,module_overlap,high,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,module_overlap,high,silent_generative_asset_frequency,frequency,197,2363,2560,197//1,197//2560,,Wilson descriptive simulation interval,0.067251146317,0.0879228241529,,,,true
1024,factor,module_overlap,high,substitution_frequency,frequency,129,383,512,129//1,129//512,,Wilson descriptive simulation interval,0.216290803643,0.29130984447,,,,true
1024,factor,module_overlap,high,complementarity_frequency,frequency,69,443,512,69//1,69//512,,Wilson descriptive simulation interval,0.107892546753,0.167078486295,,,,true
1024,factor,module_overlap,high,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,module_overlap,high,innovation_safe_mean_compression_ratio,mean,512,0,512,128//1,1//4,32//4599,,,,0.0036864496267,,,true
1024,factor,module_complementarity,weak,frontier_positive_loss_frequency,frequency,199,313,512,199//1,199//512,,Wilson descriptive simulation interval,0.347427974637,0.431573891052,,,,true
1024,factor,module_complementarity,weak,mean_positive_frontier_loss,mean,199,313,199,62842051//196608,62842051//39124992,2189645835593603//761536356286464,,,,0.120202936863,,,true
1024,factor,module_complementarity,weak,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,module_complementarity,weak,silent_generative_asset_frequency,frequency,194,2366,2560,194//1,97//1280,,Wilson descriptive simulation interval,0.0661531373436,0.0866805948174,,,,true
1024,factor,module_complementarity,weak,substitution_frequency,frequency,127,385,512,127//1,127//512,,Wilson descriptive simulation interval,0.212606578183,0.287239749428,,,,true
1024,factor,module_complementarity,weak,complementarity_frequency,frequency,72,440,512,72//1,9//64,,Wilson descriptive simulation interval,0.113182716794,0.173419797007,,,,true
1024,factor,module_complementarity,weak,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,module_complementarity,weak,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,module_complementarity,strong,frontier_positive_loss_frequency,frequency,199,313,512,199//1,199//512,,Wilson descriptive simulation interval,0.347427974637,0.431573891052,,,,true
1024,factor,module_complementarity,strong,mean_positive_frontier_loss,mean,199,313,199,10344513//32768,10344513//6520832,2114601302189203//761536356286464,,,,0.118125154244,,,true
1024,factor,module_complementarity,strong,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,module_complementarity,strong,silent_generative_asset_frequency,frequency,194,2366,2560,194//1,97//1280,,Wilson descriptive simulation interval,0.0661531373436,0.0866805948174,,,,true
1024,factor,module_complementarity,strong,substitution_frequency,frequency,129,383,512,129//1,129//512,,Wilson descriptive simulation interval,0.216290803643,0.29130984447,,,,true
1024,factor,module_complementarity,strong,complementarity_frequency,frequency,69,443,512,69//1,69//512,,Wilson descriptive simulation interval,0.107892546753,0.167078486295,,,,true
1024,factor,module_complementarity,strong,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,module_complementarity,strong,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,project_cost,low,frontier_positive_loss_frequency,frequency,293,219,512,293//1,293//512,,Wilson descriptive simulation interval,0.529029185372,0.614425743918,,,,true
1024,factor,project_cost,low,mean_positive_frontier_loss,mean,293,219,293,7603045//16384,7603045//4800512,101917557210575//34449395810304,,,,0.100484687913,,,true
1024,factor,project_cost,low,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,project_cost,low,silent_generative_asset_frequency,frequency,286,2274,2560,286//1,143//1280,,Wilson descriptive simulation interval,0.100092801528,0.124508238774,,,,true
1024,factor,project_cost,low,substitution_frequency,frequency,193,319,512,193//1,193//512,,Wilson descriptive simulation interval,0.336038454003,0.419700450179,,,,true
1024,factor,project_cost,low,complementarity_frequency,frequency,97,415,512,97//1,97//512,,Wilson descriptive simulation interval,0.157870175855,0.225661344223,,,,true
1024,factor,project_cost,low,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,project_cost,low,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,project_cost,high,frontier_positive_loss_frequency,frequency,105,407,512,105//1,105//512,,Wilson descriptive simulation interval,0.172362544741,0.242186257346,,,,true
1024,factor,project_cost,high,mean_positive_frontier_loss,mean,105,407,105,33672589//196608,33672589//20643840,517691993710447//211054692925440,,,,0.152842301273,,,true
1024,factor,project_cost,high,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,project_cost,high,silent_generative_asset_frequency,frequency,102,2458,2560,102//1,51//1280,,Wilson descriptive simulation interval,0.0329308779099,0.0481355461101,,,,true
1024,factor,project_cost,high,substitution_frequency,frequency,63,449,512,63//1,63//512,,Wilson descriptive simulation interval,0.0973679679921,0.154340103549,,,,true
1024,factor,project_cost,high,complementarity_frequency,frequency,44,468,512,44//1,11//128,,Wilson descriptive simulation interval,0.064638955957,0.113403070814,,,,true
1024,factor,project_cost,high,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,project_cost,high,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,duration,short,frontier_positive_loss_frequency,frequency,300,212,512,300//1,75//128,,Wilson descriptive simulation interval,0.542786871665,0.627808179383,,,,true
1024,factor,duration,short,mean_positive_frontier_loss,mean,300,212,300,117763133//196608,117763133//58982400,10578934198080011//3467327098060800,,,,0.100846986145,,,true
1024,factor,duration,short,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,duration,short,silent_generative_asset_frequency,frequency,292,2268,2560,292//1,73//640,,Wilson descriptive simulation interval,0.102322352013,0.126959164907,,,,true
1024,factor,duration,short,substitution_frequency,frequency,192,320,512,192//1,3//8,,Wilson descriptive simulation interval,0.334142698307,0.417719045623,,,,true
1024,factor,duration,short,complementarity_frequency,frequency,107,405,512,107//1,107//512,,Wilson descriptive simulation interval,0.175998246327,0.246304876262,,,,true
1024,factor,duration,short,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,duration,short,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,duration,long,frontier_positive_loss_frequency,frequency,98,414,512,98//1,49//256,,Wilson descriptive simulation interval,0.159677161506,0.227731518823,,,,true
1024,factor,duration,long,mean_positive_frontier_loss,mean,98,414,98,1786499//49152,1786499//4816896,2760146155801//22965727002624,,,,0.0350197388331,,,true
1024,factor,duration,long,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,duration,long,silent_generative_asset_frequency,frequency,96,2464,2560,96//1,3//80,,Wilson descriptive simulation interval,0.030806482331,0.045579465071,,,,true
1024,factor,duration,long,substitution_frequency,frequency,64,448,512,64//1,1//8,,Wilson descriptive simulation interval,0.0991166386114,0.156468593181,,,,true
1024,factor,duration,long,complementarity_frequency,frequency,34,478,512,34//1,17//256,,Wilson descriptive simulation interval,0.0479070661282,0.0913633581315,,,,true
1024,factor,duration,long,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,duration,long,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,admission,low,frontier_positive_loss_frequency,frequency,111,401,512,111//1,111//512,,Wilson descriptive simulation interval,0.183284055272,0.254527708321,,,,true
1024,factor,admission,low,mean_positive_frontier_loss,mean,111,401,111,1482493//16384,1482493//1818624,703445482307//1638798458880,,,,0.0621857618882,,,true
1024,factor,admission,low,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,admission,low,silent_generative_asset_frequency,frequency,108,2452,2560,108//1,27//640,,Wilson descriptive simulation interval,0.0350622867441,0.0506846138937,,,,true
1024,factor,admission,low,substitution_frequency,frequency,64,448,512,64//1,1//8,,Wilson descriptive simulation interval,0.0991166386114,0.156468593181,,,,true
1024,factor,admission,low,complementarity_frequency,frequency,46,466,512,46//1,23//256,,Wilson descriptive simulation interval,0.0680328867914,0.117763460481,,,,true
1024,factor,admission,low,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,admission,low,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,admission,high,frontier_positive_loss_frequency,frequency,287,225,512,287//1,287//512,,Wilson descriptive simulation interval,0.517263202218,0.602928765566,,,,true
1024,factor,admission,high,mean_positive_frontier_loss,mean,287,225,287,107119213//196608,107119213//56426496,123295023922111//36055176708096,,,,0.109156100382,,,true
1024,factor,admission,high,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,admission,high,silent_generative_asset_frequency,frequency,280,2280,2560,280//1,7//64,,Wilson descriptive simulation interval,0.09786494331,0.122055620374,,,,true
1024,factor,admission,high,substitution_frequency,frequency,192,320,512,192//1,3//8,,Wilson descriptive simulation interval,0.334142698307,0.417719045623,,,,true
1024,factor,admission,high,complementarity_frequency,frequency,95,417,512,95//1,95//512,,Wilson descriptive simulation interval,0.154260264589,0.221516934987,,,,true
1024,factor,admission,high,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,admission,high,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,persistence,low,frontier_positive_loss_frequency,frequency,196,316,512,196//1,49//128,,Wilson descriptive simulation interval,0.341730015501,0.425640369434,,,,true
1024,factor,persistence,low,mean_positive_frontier_loss,mean,196,316,196,7662967//24576,7662967//4816896,67665354499699//23084107038720,,,,0.122292157039,,,true
1024,factor,persistence,low,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,persistence,low,silent_generative_asset_frequency,frequency,190,2370,2560,190//1,19//256,,Wilson descriptive simulation interval,0.0646902353066,0.0850231791091,,,,true
1024,factor,persistence,low,substitution_frequency,frequency,128,384,512,128//1,1//4,,Wilson descriptive simulation interval,0.214448189722,0.289275298139,,,,true
1024,factor,persistence,low,complementarity_frequency,frequency,68,444,512,68//1,17//128,,Wilson descriptive simulation interval,0.106133160575,0.164960712221,,,,true
1024,factor,persistence,low,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,persistence,low,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
1024,factor,persistence,high,frontier_positive_loss_frequency,frequency,202,310,512,202//1,101//256,,Wilson descriptive simulation interval,0.353132277823,0.437501068618,,,,true
1024,factor,persistence,high,mean_positive_frontier_loss,mean,202,310,202,63605393//196608,63605393//39714816,4275334887948373//1569458359369728,,,,0.116127342043,,,true
1024,factor,persistence,high,innovation_safe_loss_frequency,frequency,0,512,512,0//1,0//1,,Wilson descriptive simulation interval,0,0.00744697572288,,sparse_events,event or nonevent support is below the registered sparse-count threshold,true
1024,factor,persistence,high,silent_generative_asset_frequency,frequency,198,2362,2560,198//1,99//1280,,Wilson descriptive simulation interval,0.0676173049188,0.0883367449875,,,,true
1024,factor,persistence,high,substitution_frequency,frequency,128,384,512,128//1,1//4,,Wilson descriptive simulation interval,0.214448189722,0.289275298139,,,,true
1024,factor,persistence,high,complementarity_frequency,frequency,73,439,512,73//1,73//512,,Wilson descriptive simulation interval,0.114949994857,0.175529679195,,,,true
1024,factor,persistence,high,frontier_only_mean_compression_ratio,mean,512,0,512,640//3,5//12,32//4599,,,,0.0036864496267,,,true
1024,factor,persistence,high,innovation_safe_mean_compression_ratio,mean,512,0,512,64//1,1//8,88//4599,,,,0.00611328511015,,,true
